,id,text,newest_id,oldest_id,result_count,next_token
280,1389477885761699840,"Scheiß auf Star Wars. Der #Glubb hat heid Geboddsdooch. Happy Birthday @1_fc_nuernberg
Auf a neues Jahr voller Dramatik, Hoffen und bangen UND Hingabe zu diesem wundervollen Verein ❤🖤 🥳🥳🍾
#FCN",,,,
281,1389477861136998402,@crazyfrogmoldo1 bin gegen a und b geimpft...und laut schneller recherche muss das auch nicht aufgefrischt werden,,,,
282,1389477853276819456,RT @EGIRLR0SE: rosé with bangs was such a look https://t.co/33y23JAGc2,,,,
283,1389477842363289609,"Klarer Fall von übermäßigem Alkohol Langzeitkonsum.

Hätte mal eher #Cannabis konsumieren sollen, dann würde er nicht so wirren Unfug von sich geben.

#LegalizeIt

SPD-Kanzlerkandidat: Scholz hält Wahlergebnis »in den oberen 20 Prozent« für möglich https://t.co/jMO6fDuOWF",,,,
284,1389477812793401346,Two and a Halfmen Uprising,,,,
285,1389477805822513154,"Dich interessiert #CitizenScience auch über #ExpeditionErdreich hinaus? Am 11. Mai kannst du beim Q&amp;A der BMBF-Kampagne #innovationsland Deutschland Prof. Johannes Vogel, Ph.D., Generaldirektor des Naturkundemuseums Berlin, deine Fragen zum Thema stellen! #DasistBioökonomie",,,,
286,1389477757885853696,@stephanie_rohde @A_Tabatabai @posch_walter @DerIranpodcast Das Interview wirkt zu kleinteilig &amp; teilweise auch relativierend. Es wird den Problemen &amp; der Diskriminierung etwa der turksprachigen Menschen im Iran nicht gerecht. Die Wirklichkeit sieht leider so aus👇https://t.co/IqErR2BAFy,,,,
287,1389477749169983489,"@klangignoranz @DichJasmin Schwachsinn. Diese Art der Kriminalität ist wegen a) des fehlenden Kontrolldrucks, b) der mangelnden Anzeigebereitschaft und c) der Kriminalisierung allgemein nur rein statistisch geschrumpft. Haben sie Belege für den Wandel in der Gesellschaft?
Freier sind keine Täter. Sie",,,,
288,1389477710536269825,"RT @dimetra_ecrit: „Merkels Zitteranfälle sind Folge des Klimawandels.“ (A. #Baerbock) 

Also, wenn das keine Bildung ist... 

#ARD",,,,
289,1389477694161756160,@hardsitoo ehg a dormir,,,,
290,1389477680131846145,"RT @tomdabassman: Nachrichtendienste sollen Staatstrojaner bekommen

'...der innenpolitische Sprecher der Unionsfraktion Middelberg (CDU):…",,,,
291,1389477673563471873,RT @derspiegel: Das Filialnetz der Postbank soll nach Willen ihrer Konzernmutter schneller ausgedünnt werden. Hauptgrund ist ein massiver S…,,,,
292,1389477662700232706,"@maxotte_says gelle Maxe, das tut schon weh, dass du deinem geliebten Donald Tramp (mit A) nicht mehr in den A…..kriechen kannst?",,,,
293,1389477661156720640,"@I_svava_I @Anwalt_Jun @Karl_Lauterbach er hat seit ca. 2 monaten alle 2 tage studien rausgehauen, die darauf hinweisen, dass #B117 a) für kinder besonders schädlich ist und b) wie ein lauffeuer durch familien geht. gleichzeitig forderte er immer nur abendliche ausgangssperre, wies auf die effektivität hin und ...",,,,
294,1389477656782151680,"RT @geschichte_sam: Heute startet die Vortragsreihe zum Deutsch-Französischen Krieg in interdisziplinärer Perspektive @UniBonn, u. a. mit @…",,,,
295,1389477655444131843,"@Johann_v_d_Bron @sixtus Paul hat schon nasse Hände, Albträume..... and  every 
Night visiti ihm a Nightmare.....😂😂😂🤡",,,,
296,1389477637484056579,@metal_isseloh N a t ü r l i c h 🤜🤛🏽,,,,
297,1389477634741088258,"RT @Aeskulappirat: Eigentlich logisch: Die #Chips werden für die #Impfstoffe benötigt. ^^

»Die Lage auf dem globalen #Halbleiter-Markt ble…",,,,
298,1389477621952614400,"@alltagsprolet @bo_germaine Getestet wird aber v. A. Dort, wo hohe zahlen. In wn zb bei ausreisetests. Somit geht das Argument ins leere",,,,
299,1389477613803036674,"RT @Lipitelektroph1: Eine Armlänge OB Reker aus Köln heute: Es gibt kein Grundrecht auf einen Restaurantbesuch u.a. 
Frau Reker, es gibt ab…",,,,
300,1389477611072524288,RT @mfpecanha1: @carlosjordy E a ODEBREST HEIM RANDOLFE ????,,,,
301,1389477586313650182,epauliere: a postmodern rpg,,,,
302,,,1389478756990038018,1389477586313650182,100.0,b26v89c19zqg8o3fostuksk7povnrbl07uvgmq56u55rx
303,1389477537592532993,Aktuelle Unternehmen-News und News zu meinen #wikifolio findet ihr u.a. auf meiner Homepage  https://t.co/fT52KfWrg8  viel Spaß beim schmökern  :)  #socialtrading #TRADINGTIPS #Trading  genauso die wichtigsten Termine dieser Börsenwoche #Aktien,,,,
304,1389477536082563084,"@mircom @LI_Travel ""ARTICLES FUNERAIRES--VORERST --DANKE --noch K E I N --B E D A R F !",,,,
305,1389477525353648128,"Debatte über Grundrechte Amtsärzte kritisieren Regierungspläne zu Lockerungen für Geimpfte 
#Deutschland #Lockerungen #Grundrechte
https://t.co/1TZdyovYsM",,,,
306,1389477510912557061,"@FREIEWAEHLER_BV ? Lieber die Ausbildung #neudenken. 

a) digitalisieren
b) für EU-Ausländer zugänglich machen, also die Sprachbarriere reduzieren
c) ggf. Ausbildungsangebot Staffeln um Quereinsteiger in ungeliebten Aufgaben Chancen &amp; Anreize zu bieten
d) für Talente alles verkürzen damit ...",,,,
307,1389477509780197378,"RT @ya_basta_netz: Fotos der Hamburger Vernetzung zur Feier der Abreise der Zapatista.

Fotos desde Hamburg en apoyo a la gira Zapatista.…",,,,
308,1389477508391833600,"RT @Lipitelektroph1: Eine Armlänge OB Reker aus Köln heute: Es gibt kein Grundrecht auf einen Restaurantbesuch u.a. 
Frau Reker, es gibt ab…",,,,
309,1389477493946597385,Series-A-Runde für Berliner Software-Unternehmen n8n GmbH über 10 Mio. EUR https://t.co/QLeQLphTjy,,,,
310,1389477492529025025,"Tief #EUGEN erfasst Deutschland: Im Westen und in der Mitte werden örtlich bereits Sturmböen um 80 km/h gemessen, die höchsten Windspitzen gibt es ab den Mittagsstunden. Aktuelle Daten und Infos zum #Sturm: https://t.co/S3u3uiSvSi",,,,
311,1389477478276739072,"@Elektro_Robin @parents4future Er macht Wahlkampf nach innen. Die Motivation ist dermaßen am A…, da müssen jetzt schon einfachste Strohpuppen herhalten.",,,,
312,1389477476460498946,"@mimichakraborty Khela to hoe gelo,er por a abar khelte iche korche?😜😜😜😜😜",,,,
313,1389477462430601216,RT @SicherheitPlus: Wer verteidigt die #Ukraine? Wie kann Destabilisierung durch #Russland gestoppt werden? Wie positioniert sich die #NATO…,,,,
314,1389477459083415557,RT @EGIRLR0SE: rosé with bangs was such a look https://t.co/33y23JAGc2,,,,
315,1389477458164977669,"RT @dimetra_ecrit: „Merkels Zitteranfälle sind Folge des Klimawandels.“ (A. #Baerbock) 

Also, wenn das keine Bildung ist... 

#ARD",,,,
316,1389477454943858691,"@wimipolis @em_steinbrecher Finanzinvestor Blackstone ist mit drin, die u. a. auch bei fragwürdigen Geschäften im brasilianischen Regenwald beteiligt sind. Abholzung und so.",,,,
317,1389477454880952321,"RT @dimetra_ecrit: „Merkels Zitteranfälle sind Folge des Klimawandels.“ (A. #Baerbock) 

Also, wenn das keine Bildung ist... 

#ARD",,,,
318,1389477454587248640,RT @kkklawitter: „Die Fahrradindustrie umfasste 2019 66.000 lokale und krisenfeste Arbeitsplätze für vielfältige Qualifikationsniveaus. Hie…,,,,
319,1389477451508551687,@h_a_nnie HOW JKADBADKJA???,,,,
320,1389477451080912898,U-Bahn-Unglück in Mexiko-Stadt: Mindestens 15 Tote https://t.co/WxtQpIyjVe,,,,
321,1389477440616030209,"@denknachmann @ArianLeMans @sneakerdaddy93 @Karl_Lauterbach @c_drosten @ViolaPriesemann @BrinkmannLab @maithi_nk 1. Die mitteleuropäischen Staaten D, CH und A haben ganz ähnliche Muster.

2. Bei den osteuropäischen Staaten Polen und Tschechien ist es anders.

3. Antworten Sie nicht mehr auf meine Tweets, sonst blocke ich. Mag es nicht, dass Sie mir mit unentwegten Fakes die Zeit stehlen.",,,,
322,1389477433967976450,"RT @yizhou1st: Someone made a WLBZ4 tiktok video 🥺

https://t.co/ssCV9jhTMy https://t.co/TjkcszhFPz",,,,
323,1389477432651026436,"@sixtus Aber diese Jahrzehntelange Propaganda a la: wenn RRG die Regierungsparteien sind, geht spontan die Welt unter funktioniert recht gut bei den Generationen ab Boomer aufwärts. Hatte deswegen schon interessante Telefonate mit der Familie.",,,,
324,1389477428205129729,Mi Lehrer isch a Leo weisch wie agro de grad isch omg Chile,,,,
325,1389477425202049026,"RT @Robert_V_Schuh: A ned schlecht... Oida, wie werden in Tirol öffentliche Aufträge vergeben?... 🤦‍♂️🤦‍♂️🤦‍♂️

https://t.co/oqf24JU8fW",,,,
326,1389477401533558785,"""Two And A Half Men"" startet in 8 Tagen neu.
(wochentags, Mittag, Pro7)",,,,
327,1389477400111685632,"RT @ya_basta_netz: Fotos der Hamburger Vernetzung zur Feier der Abreise der Zapatista.

Fotos desde Hamburg en apoyo a la gira Zapatista.…",,,,
328,1389477398337425408,daniel brühl is such a good actor what the fuck,,,,
329,1389477396869533699,"Eine gute Präsentation Deiner Möglichkeiten mit Kai Fischer im #hrfernsehen https://t.co/mtthpB41zJ 
#Hessen hat allerdings kein #Landesförderung für private Solaranlagen. Kredite gibts von der @KfW . Förderung gibt´s in Kommunen wie #Wiesbaden oder Marburg. https://t.co/rnvIyg1YbU",,,,
330,1389477395414007809,#BigData-Trends im Überblick - Was ist was bei #PredictiveAnalytics? https://t.co/292OyJjSJz,,,,
331,1389477393379758080,RT @PGNewsHQ: Star Wars Jedi: Fallen Order 2 - Will Cal Be a Jedi Master? https://t.co/pDkBzFpUNt #Gaming #News #pgnhq,,,,
332,1389477366058082307,"RT @KollektivFfm: Wir haben mit @A_DemosanisFFM über die Demo am #TagderArbeit in Frankfurt gesprochen. ""Es gibt mehrere Schädelbasisbrüche…",,,,
333,1389477350124015616,"RT @NancyFaeser: Eine gute Nachricht am Morgen. Klar ist aber: Innenminister Beuth muss umfassend darlegen, wie der mutmaßliche Täter an di…",,,,
334,1389477337264164864,"RT @threadreaderapp: @lothenon Bonjour, here is your unroll: Es ist doch interessant, wie Problembewältigung in Politik und… https://t.co/7…",,,,
335,1389477303009357829,"@schneckenfan1 @LordTimothy9 Er ist in gar keiner Partei. Er spendet nur der FDP und CDU, damit die den grünen Kommunismus stoppen.

Der Tweet und die Aufmerksamkeit die er gerade bekommt kommt hiervon:

https://t.co/63KdtBeJ5i",,,,
336,1389477283384201216,"@ismail_kupeli Ab jetzt ist interessant, wie d. Kontakte zwischen d. Verdächtigen u. d. Cops aussehen, die a. d.  Polizeirechnern d. Abfragen d. jew. Personendaten durchgeführt und ihm zugänglich gemacht haben. Alles andere wäre nur wieder vertuschendes Einzelfallgerede. #nsu20 #Polizeiproblem",,,,
337,1389477280922079234,@LiberalMut Die is holt a bisserl blond,,,,
338,1389477279701610498,"Hat hier zufälligerweise jemensch Zugang zu Oswald et al (2005): Decentering Heteronormativity: A Model for Family Studies
DOI: 10.4135/9781412990172.n6",,,,
339,1389477279181545472,i want to live a happy life but ich kann noch nicht ausziehen :(,,,,
340,1389477273489842177,"Kommende Bundestagswahl wird Intelligenztest, den viele,v.a. jüngere Menschen, nicht bestehen werden. Wenn diese das Alter erreicht haben, in dem sie auf eigene Beine stehen müssen, erkennen sie vielleicht, was sie angerichtet haben. Nur dann ist es leider zu spät. #Klimalockdown",,,,
341,1389477262894977030,"Eine gute Nachricht am Morgen. Klar ist aber: Innenminister Beuth muss umfassend darlegen, wie der mutmaßliche Täter an die privaten Informationen der Opfer gelangt ist. 

https://t.co/UnzIiDtHvq

#NSU20",,,,
342,1389477261871443969,@S_L_A_R_dottir Meine Frau verbringt inzwischen jeden Tag Zeit mit diesem Ausbruch und diversen Youtubern dazu. Am Ende überholt sie mich deswegen noch mit Isländisch😁 Sie hatte noch schönere Bilder hier von: https://t.co/zvCb2arGM7,,,,
343,1389477231525781504,"@eat_a_brick_h0e ja eben, ich auch xD so heißen sonst nur so ü40 frauen meistens",,,,
344,1389477218917683200,"RT @tvmagazinone: Demet Özdemir put a big bomb on social Media💥
#DemetÖzdemir
 https://t.co/7RiOAq7Msv",,,,
345,1389477218448027653,RT @kkklawitter: „Die Fahrradindustrie umfasste 2019 66.000 lokale und krisenfeste Arbeitsplätze für vielfältige Qualifikationsniveaus. Hie…,,,,
346,1389477203835068419,RT @CafeKollektiv: Wir erwarten euch! Videogrüße des Europa von unten und links an #LaGiraZapatistaVa #EZLNaEuropa #TravesíaZapatista #Nues…,,,,
347,1389477177381597184,"@LudkeThomas @BerlinerNotizen So ein Schwachsinn. Am 4.11.89, da gehörte nicht viel Mut dazu, sich gemeinsam mit u.a. Leuten von der SED auf eine Bühne zu stellen",,,,
348,1389477146092097538,"@ebenwert keine Ahnung ob das von dir nur ein gutgemeinter oder ein ernstgemeinter Vorschlag ist, aber es kann nicht sinnvoll sein dass jetzt viele Jüngere ohne beständige A-P-Beziehung je bei einer Handvoll Ärzt:innen anrufen das kann nur zur weiteren Überlastung führen",,,,
349,1389477141495037952,"RT @travel: Bear cubs climbing a tree in Lapland, Finland! 
📸: ©Danilo Ernesto Melzi https://t.co/H5LKlUFn91",,,,
350,1389477140735750146,"In einem identischen Statement über Twitter erklären Bill und Melinda Gates, künftig privat getrennte Wege zu gehen. https://t.co/63gpd8abSq",,,,
351,1389477090207088648,"@eToro Eine gewisse Wertaufbewahrungsfunktion können manche Cryptos entwickeln (ähnlich wie EM). Eine Funktion als Zahlungsmittel (aus der sich der aktuelle Kurs ableiten ließe) bekommen sie nur, wenn a) die EZB sie offiziell zum Zahlungsmittel macht (wird sie nicht tun) oder b) die",,,,
352,1389477070258978818,"@ThaiRoyalFamily @ThaiPBSNews @srf3 @Blickch @BILD @alain_berset @EU_Commission @vonderleyen es ist richtig, die schweiz bei forschungen auszunehmen...Gratuliere , weiter so !!!!!🦁 A.Singtoo🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤟🤟🤟 https://t.co/cTr9Ag1NDP",,,,
353,1389477051061706752,"@BeziehungsTipps 
@BetkaMrs Simone 
M&amp;A Consultat 
DZ Bank AG, Frankfurt am Main",,,,
354,1389477023094124546,"RT @HeleneSteiner4: https://t.co/ZCZyXmRLdr

Da werden heute mal wieder einige der selbstüberhöhten (linken) ""(Medien)Kooperative"" völlig k…",,,,
355,1389477022297202688,"RT @andreas_zeise: 8,44 t/CO2 x 3 = 1519,20 €/p.a. für eine dreiköpfige Familie. Danke, aber nein Danke! 
 https://t.co/oSzKIJkRJz",,,,
356,1389477015313604608,RT @kkklawitter: „Die Fahrradindustrie umfasste 2019 66.000 lokale und krisenfeste Arbeitsplätze für vielfältige Qualifikationsniveaus. Hie…,,,,
357,1389476979955601408,"https://t.co/6zUXyw3dP1:""
0:1 gegen Torino: Parma Calcio steht als 2. Serie-A-Absteiger fest 
https://t.co/vuH5hbIrWf"" #Fussball #Transfermarkt",,,,
358,1389476959407771650,"Artikel ""Ökologischer Fußabdruck: Warum Hunde schlecht für die Umwelt sind"". Was für ein Schwachsinn! Vielleicht sollte der Mensch lieber erstmal an seinem ökologischen Fußabdruck arbeiten und u.a. ein Tempolimit einführen, bevor man irgendwelche Bilanzen ausrechnet.",,,,
359,1389476946724130816,"Offenes Verfahren nach VOB/A auf @neuerauftrag: ""Sekundarschule Völkerfreundschaft - Los A09 #Estricharbeiten"" https://t.co/GG8y7mOhDn",,,,
360,1389476934300602368,"Amazon (de): Stock changed from ""Lieferbar ab dem 28. Mai 2021."" to ""Auf Lager."" at 09:08:10.862+02:00 https://t.co/rByk5oUWbI [A] #amd5000tracking_region_de #Ryzen5000 #AMD",,,,
361,1389476931318452224,"RT @thomasmasserefo: 💥Wahlprogramm der Grünen 2021💥

•  Verbot aller tödlichen Schusswaffen in Privathaushalten
•  bundesweiter Mietendecke…",,,,
362,1389476920065249286,"RT @travel: Bear cubs climbing a tree in Lapland, Finland! 
📸: ©Danilo Ernesto Melzi https://t.co/H5LKlUFn91",,,,
363,1389476915518521347,Neu bei C&amp;A: Diese stylishe Wickelbluse ist das Trendteil der Saison https://t.co/8oGko0bvrJ,,,,
364,1389476912637038593,"Bosch WTW87541 Wärmepumpentrockner (EEK: A++,259 kWh, 9 kg) für 519,00 € inkl. Versand (statt 569,95 €)https://t.co/aErAb1BiDy",,,,
365,1389476911844413444,"@DegeBh @a_nnaschneider Ja! Das Problem ist aber, wenn #SARSCoV2  bei VIELEN aktiv ist und das ist weltweit in den meisten Ländern immer noch der Fall. Das heisst nicht, dass alle Maßnahmen uneingeschränkt sinnvoll sind. Aber wir können auch noch nicht so tun als gäbe es keine Pandemie.",,,,
366,1389476893775339520,"RT @GeorgNoa: Ohne Worte 😡
https://t.co/mnJqM7WBwO",,,,
367,1389476893280423936,"Der ca. 150 km Weg zwischen #Sillian und #ThörlMaglern zählt zu den schönsten Weitwanderwegen Europas. #Weitwanderweg Karnischer Höhenweg in den Karnischen Alpen, #Südalpen, #Kärnten, #Osttirol - mit #Wanderführer + #Wanderkarten | https://t.co/zL1h5tm53f https://t.co/L1MvzZ41Jz",,,,
368,1389476868491988995,@eat_a_brick_h0e ahhh omg das ist so cooool🥺 mich freut das grad voll,,,,
369,1389476849646981120,RT @derspiegel: Auf den Intensivstationen liegen immer mehr Jüngere mit Covid-19 – darunter auch werdende Mütter. In anderen Ländern wird d…,,,,
370,1389476849525436419,"Die schreiben über ""Sommer"", als wenn das noch weit in der Zukunft läge. Es ist schon Mai und trotz theoretischer Berechtigung kein Impftermin in Sicht. Alles auf ewig ausgebucht. 
https://t.co/2P5oOPTyMq via @derspiegel",,,,
371,1389476844802555904,RT @andreschulze_nk: Eine wichtige Maßnahme für die wir im letzten Jahr gemeinsam u.a. mit @MehrKiezRixdorf intensiv in der #bvvnk gestritt…,,,,
372,1389476826154737668,"RT @joestel_uwe: GRÜNE Politik hat nichts mit Umwelt- und Naturschutz zu tun. 
Mit Ausstieg aus der Kernenergie wird eine CO2-Reduktion von…",,,,
373,1389476819674484737,RT @EGIRLR0SE: rosé with bangs was such a look https://t.co/33y23JAGc2,,,,
374,1389476792558358530,"Wien iwwer Sexismus a Geschlechtergläichstellung wëllt schwätze kënnt net laanscht de Begrëff Gender. D'Isabelle Schmoetten ass der Meenung, datt dëse Begrëff am ëffentlechen Discours dacks net oder falsch verstanen a falsch genotzt gëtt.

https://t.co/NtampFbZPd",,,,
375,1389476784333332480,RT @EGIRLR0SE: rosé with bangs was such a look https://t.co/33y23JAGc2,,,,
376,1389476768889835520,RT @santapauli1980: Mein Bruder arbeitet im Einzelhandel und wirft jeden Tag 10-15 Maskenverweigerer raus („Ich hab Attest! Zeige ich aber…,,,,
377,1389476748237197312,"RT @germansmartcity: Liebe KollegInnen vom @BSI_Bund, gibt es von eurer Seite schon erste Ergebnisse dazu?

Was meint die #digitaleZivilges…",,,,
378,1389476725105561603,"Liebe KollegInnen vom @BSI_Bund, gibt es von eurer Seite schon erste Ergebnisse dazu?

Was meint die #digitaleZivilgesellschaft zum #lucahack und der #luciapp von @Peng ?

#DigitaleSouveränität #OpenSource #FOSS #FLOSS #BVSC

https://t.co/BMWwKuKp4N",,,,
379,1389476714057805824,"Von einem, der es wissen muss. Matthias Schwaibold ist einer der wenigen Medienrechts-Experten in der Schweiz (u.a. für Ringier). https://t.co/Jos9r4xj9J",,,,
380,1389476712317165569,"(1/2) Schneller (#Bio) schlau. Wie #Corona der #Transformation in #Landwirtschaft und #Ernährung einen weiteren #push in 2020 gab, hat @faznet mal graphisch aufgearbeitet. Was man gleich sieht: #Öko bietet noch sehr viel Potential für heimische #Bauern! 

https://t.co/cSSxylQMN8",,,,
381,1389476707422380034,"RT @lrinaldetti: Zyniker, [Subst], ist ein Schuft, dessen mangelhafte Wahrnehmung Dinge sieht, wie sie sind, statt wie sie sein sollten.

C…",,,,
382,1389476706948366338,"RT @Jhuggy6: Vote natin si Alden! https://t.co/Mwfy3d6KtM

Newsworthy ALDEN
#AldenRichards
@aldenrichards02",,,,
383,1389476701277761539,@A_Girl_Insane Der Zwerg hat sicherlich ordentlich Zug am Leib. 😍,,,,
384,1389476698811420678,"RT @berknichtberg: „heutzutage darf man ja gar keine witze mehr machen“ is a weird way to say dass du homophob, rassistisch, frauenfeindlic…",,,,
385,1389476687335862273,"RT @Nailfreak1: Lockerer Coronakurs in #Madrid
Das Schweden des Südens

Man will eine Wahl gewinnen. 👆🤔🙄 Wenn die dann gewonnen wurden, geh…",,,,
386,1389476684441788422,RT @KonstantinKuhle: Auf den letzten Metern dieser Legislaturperiode wollen Union und SPD die Grenze zwischen Nachrichtendiensten und Poliz…,,,,
387,1389476678842437633,"RT @andreas_zeise: 8,44 t/CO2 x 3 = 1519,20 €/p.a. für eine dreiköpfige Familie. Danke, aber nein Danke! 
 https://t.co/oSzKIJkRJz",,,,
388,1389476664871112708,"Für : A
-rockstar.
https://t.co/iqvE2N04W8",,,,
389,1389476663298252807,RT @rubenmcloop: Hier zum Artikel: https://t.co/9xbfSBYtxe,,,,
390,1389476660643307520,"RT @JGovrin: Ich freue mich sehr, dass der Sammelband zur Emotionalisierung des Politischen von @helfritzsch und Jörg Müller Hipper  erschi…",,,,
391,1389476648467193856,@eat_a_brick_h0e 16 und duuuu? &lt;3,,,,
392,1389476642490306565,"RT @Ichika_support: 210504 Uehara Ichika Vlog
Ichika appeared in Zhang Teng's vlog in Weibo

Ichika gave a kiss to Zhang Teng! 😆🧡💘

#Ichika…",,,,
393,1389476607048437761,"RT @elbblick: On a different note:

Hat jemand Zugriff auf die Urteile des LG Traunstein vom 26.12.20 (7O 1732/20) und des AG Bremen vom 8.…",,,,
394,1389476595358998529,@A_Girl_Insane Für Martin Hundhausen. Er tritt für massiven Ausbau der PVA ein. Die Kombination Strom + hübsch hilft sicherlich ein bisschen.,,,,
395,1389476565545799683,RT @KonstantinKuhle: Auf den letzten Metern dieser Legislaturperiode wollen Union und SPD die Grenze zwischen Nachrichtendiensten und Poliz…,,,,
396,1389476551029403648,"@BendlerBlogger KZ- Überschrift am/im Eingangstor, u.a. in Buchenwald / Weimar.",,,,
397,1389476526882660353,"RT @Ichika_support: 210504 Uehara Ichika Vlog
Ichika appeared in Zhang Teng's vlog in Weibo

Ichika gave a kiss to Zhang Teng! 😆🧡💘

#Ichika…",,,,
398,1389476523091103752,"RT @Karl_Lauterbach: Sehr gut recherchierter Artikel zur Frage, ob Schwangere gegen Covid geimpft werden sollen. In der Summe spricht deutl…",,,,
399,1389476516304760834,RT @LeibnizWGL: Wie stellt man Moleküle aus? Wie sammelt man das Anthropozän? Und was ist eigentlich ein #Forschungsmuseum? Beim #bookascie…,,,,
400,1389476485820469252,@Salawexe_Jnr A re Peter Parker 😅 tltltltl...,,,,
401,1389476484381908995,"https://t.co/cd3B37NsTb: Stock changed from ""Lieferbar in 27 Tagen, ausschließlich Versand"" to ""Auf Lager, ausschließlich Versand"" at 09:06:22.034+02:00 https://t.co/GmM3FA7G0v [A] #rtx3000tracking_region_de #RTXon #NVIDIAGeForce",,,,
402,1389476475418652672,RT @keinhelfer: Die @A_DemosanisFFM haben am vergangenen Samstag die erste Mai Demo in FFM begleitet und spricht von gezielt ausgeübter Gew…,,,,
403,,,1389477537592532993,1389476475418652672,100.0,b26v89c19zqg8o3fostuksk7o61jb98r6h1k5wq7y0znh
404,1389476464299479042,@pelukanhanuman @bo_germaine @zuteuer1 Vor allem muss sie immer von der selben! Gruppe berechnet werden. Und nicht heute Gruppe a und in ein paar Tagen Gruppe b,,,,
405,1389476441633529863,RT @EGIRLR0SE: rosé with bangs was such a look https://t.co/33y23JAGc2,,,,
406,1389476438097776640,"RT @dimetra_ecrit: „Merkels Zitteranfälle sind Folge des Klimawandels.“ (A. #Baerbock) 

Also, wenn das keine Bildung ist... 

#ARD",,,,
407,1389476435304267776,RT @SPIEGEL_Top: Schausteller fürchten den Oktoberfest-Effekt https://t.co/uNaQmqEYFB https://t.co/ra8B4IkhVb,,,,
408,1389476435144937475,"RT @KMitreden: @JoanaCotar @MoNi_24680 Welches politische Amt hat Á.Laschet inne, dass er entscheidet mit wem er spricht. Er ist ein Volksv…",,,,
409,1389476427196772353,RT @keinhelfer: Die @A_DemosanisFFM haben am vergangenen Samstag die erste Mai Demo in FFM begleitet und spricht von gezielt ausgeübter Gew…,,,,
410,1389476417956683776,@eat_a_brick_h0e jaaa ich treffe nie gleichaltrige mit dem namen🥳,,,,
411,1389476413909180416,"@IbachPeter @DerLader @Stroemungstoene @Kachelmann @maithi_nk ""Ausgelassene Obliquity-Zyklen begründen sich u.a. mit thermohalinen Umschichtungen"" - und darum stimmt es nicht, dass CO2 sich schlechter in warmem Wasser löst? Tut mir leid, aber der Satz ergibt für mich keinen Sinn.",,,,
412,1389476413452001282,RT @lambert_to: Auch für letzte Nacht werden in #Kolumbien wieder zahlreiche Übergriffe seitens des Militärs und der Spezialpolizeieinheit…,,,,
413,1389476405319143427,Pink schrieb während Corona-Erkrankung ihr Testament neu https://t.co/DJ7TTfX9oq,,,,
414,1389476401548455937,"Dax im Minus, Biontech Aktie mit Kurssprung, Kursrally fortgesetzt https://t.co/DQKHZVVjL9",,,,
415,1389476398964871172,"Wäre @tgafafer mehr Journalist und weniger Aktivist, hätte er ein paar Minuten recherchiert und wäre dabei u.a. darauf gestossen:
https://t.co/iJYaBb5FH4

https://t.co/RGPJ9iSEZI

https://t.co/xMVN5wgpOB https://t.co/gubivdpS9J",,,,
416,1389476371819376643,"@Honigmund1 @S_L_A_R_dottir Die Leute streiten sich gerade, ob es Monate, Jahre oder Jahrhundere dauern wird😁Menschen sind so klein und kurzlebig.",,,,
417,1389476346556989440,"@a_nnaschneider Ich finde das Framing „von Grundrechten als Privilegien“ Brand gefährlich, man sollte sich immer mal den Artikel eins der AEMR vor Augen halten „Alle Menschen sind frei und gleich an Würde und Rechten geboren.“.",,,,
418,1389476345772707840,Höre gerade 'The Beast' (Bill Callahan) vom Album Shepherd in a Sheepskin Vest #tunesart https://t.co/hvqHIX2Yce,,,,
419,1389476320632004609,GTAI-Special zur polaren #Seidenstraße: #China ist in der #Arktis v.a. in Forschung und Schifffahrt präsent. An großen Rohstoff- und Infrastrukturprojekten beteiligen sich dagegen andere Länder stärker https://t.co/GT7tBpJ7BJ #PolarSilkRoad #Russland #Logistik #Transport #Energie https://t.co/EdIs3o1x8J,,,,
420,1389476291179601924,"Hab gerade Gust Wöginger an der Ampel getroffen.

Des wird a Tag.",,,,
421,1389476282052841476,"Ich wünsche Euch einen schönen guten Morgen❤️und einen schönen Tag.❤️
I wish you a nice good morning❤️and a nice day❤️. https://t.co/yed0B6CtQZ",,,,
422,1389476281230794759,"@a_nnaschneider ""Gleichmachereifantasten"", oida Fux - in einer Pandemie steht eben genau das Kollektiv vor dem Individuum: genau DAMIT möglichst schnell die individuellen Freiheiten wieder gelebt werden können. So schwierig ist das eigentlich nicht.",,,,
423,1389476269897752578,"#RT @EchoPRN: RT @Tino_Chrupalla: Vetternwirtschaft à la #Merkel: Während Kleinunternehmer im Lockdown um ihre Existenz kämpfen, versorgt die #BuReg schnell noch 71 Beamte mit hochdotierten Posten. Es ist höchste Zeit für eine politische Wende mit der Af… https://t.co/sYnYB8ZkmW",,,,
424,1389476263048400897,"Geschäftsklima 
Deutsche Autoindustrie überwindet Coronatief 
#Deutschland #Automobilindustrie 
https://t.co/R3lUIvzZwJ",,,,
425,1389476246162132998,"Philosoph Habermas lehnt Buchpreis ab: Der 91-Jährige, der beweglich blieb und Nein sagte https://t.co/XDSF7poBmf via @derspiegel",,,,
426,1389476237026942977,"RT @Ichika_support: 210504 Uehara Ichika Vlog
Ichika appeared in Zhang Teng's vlog in Weibo

Ichika gave a kiss to Zhang Teng! 😆🧡💘

#Ichika…",,,,
